DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Aluminum,,Dissolved,1.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Aluminum,,Total,7.4,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Ammonia,as N,Total,0.01,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Antimony,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Antimony,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Antimony,,Total,0.3,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Arsenic,,Dissolved,0.3,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Arsenic,,Total,1.4,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Barium,,Dissolved,38.9,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Barium,,Total,44.3,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Beryllium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Beryllium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Beryllium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Beryllium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cadmium,,Dissolved,,,,Below Detection/Quantification Limit,0.05,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cadmium,,Dissolved,,,,Below Detection/Quantification Limit,0.05,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cadmium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cadmium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Calcium,,Dissolved,71.4,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cesium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cesium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cesium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cesium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Chloride,,Dissolved,6.6,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Chromium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Chromium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Chromium,,Total,0.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cobalt,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cobalt,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cobalt,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Cobalt,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Copper,,Dissolved,,,,Below Detection/Quantification Limit,0.2,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Copper,,Dissolved,,,,Below Detection/Quantification Limit,0.2,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Copper,,Total,1.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Fluoride,,Dissolved,,,,Below Detection/Quantification Limit,0.1,mg/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Fluoride,,Dissolved,,,,Below Detection/Quantification Limit,0.1,mg/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Iron,,Dissolved,42,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Iron,,Total,47,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Lead,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Lead,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Lithium,,Dissolved,5.1,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Lithium,,Total,5,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Magnesium,,Dissolved,11.6,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Manganese,,Dissolved,4.5,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Manganese,,Total,5.4,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Molybdenum,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Molybdenum,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Molybdenum,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Molybdenum,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Nickel,,Dissolved,0.4,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Nickel,,Total,0.4,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Nitrate,as N,Dissolved,0.08,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Nitrite,as N,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Nitrite,as N,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Nitrogen,,Dissolved,0.87,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Nitrogen,,Total,0.86,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Organic carbon,,Dissolved,27.6,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Organic carbon,,Total,28,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,pH,,,7.88,None,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Phosphorus,,Dissolved,0.003,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Phosphorus,,Total,0.004,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Potassium,,Dissolved,0.8,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Rubidium,,Dissolved,1.3,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Rubidium,,Total,1.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Selenium,,Dissolved,,,,Below Detection/Quantification Limit,0.3,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Selenium,,Dissolved,,,,Below Detection/Quantification Limit,0.3,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Selenium,,Total,1.1,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Silver,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Silver,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Sodium,,Dissolved,8.9,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Specific conductance,,,429,uS/cm,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Strontium,,Dissolved,240,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Strontium,,Total,230,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Sulfate,,Dissolved,9,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Thallium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Thallium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Titanium,,Dissolved,0.3,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Titanium,,Total,0.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Total dissolved solids,,,286,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Total hardness,as CaCO3,,226,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Total suspended solids,,,,,,Below Detection/Quantification Limit,3,mg/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,WS-01,WS-01,61.1407,-117.517,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-29,,,,,,Water Bottle,Total suspended solids,,,,,,Below Detection/Quantification Limit,3,mg/l,Method Detection Level,,,,,,,,,Taiga,
