DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Potassium,,Dissolved,0.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Sodium,,Dissolved,6.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,Specific conductance,,,227,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Specific conductance,,,283,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Sulfate,,Dissolved,52,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,"Temperature, water",,,15.2,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Total dissolved solids,,,204,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Total suspended solids,,,142,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,Turbidity,,,80.3,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Peel,Mackenzie River upstream of Peel River junction,67.812778,-134.7075,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Turbidity,,,109,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,"Alkalinity, total",as CaCO3,,85.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Calcium,,Dissolved,40.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,Depth of water column,,,1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,97.3,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Magnesium,,Dissolved,19.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Mercury,,Dissolved,1.765705293,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Organic carbon,,Dissolved,5.9,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Organic carbon,,Total,10.1,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,pH,,,7.41,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,pH,,,7.98,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Potassium,,Dissolved,0.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Sodium,,Dissolved,4.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,Specific conductance,,,255.6,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Specific conductance,,,347,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Sulfate,,Dissolved,91,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,"Temperature, water",,,11.9,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Total dissolved solids,,,264,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Total suspended solids,,,576,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-30,,,,,,Probe/Sensor,Turbidity,,,356,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_18,Peel River at Fort McPherson,67.523889,-135.095556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-30,,,,,,DH-95,Turbidity,,,409,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,"Alkalinity, total",as CaCO3,,93.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Calcium,,Dissolved,40.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-06,,,,,,Probe/Sensor,Depth of water column,,,,,Actual,Not Reported,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-06,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Magnesium,,Dissolved,14.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Mercury,,Dissolved,6.089575716,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Organic carbon,,Dissolved,6.6,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Organic carbon,,Total,6.4,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-06,,,,,,Probe/Sensor,pH,,,,,Actual,Not Reported,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,pH,,,7.8,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Potassium,,Dissolved,0.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Sodium,,Dissolved,4.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-06,,,,,,Probe/Sensor,Specific conductance,,,,,Actual,Not Reported,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Specific conductance,,,345,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Sulfate,,Dissolved,82,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-06,,,,,,Probe/Sensor,"Temperature, water",,,,,Actual,Not Reported,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Total dissolved solids,,,202,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Total suspended solids,,,128,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-06,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-06,,,,,,DH-95,Turbidity,,,89.6,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,"Alkalinity, total",as CaCO3,,83.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Calcium,,Dissolved,31.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-07,,,,,,Probe/Sensor,Depth of water column,,,,,Actual,Not Reported,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-07,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Magnesium,,Dissolved,8.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Mercury,,Dissolved,2.596133415,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Organic carbon,,Dissolved,7.8,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Organic carbon,,Total,7.7,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-07,,,,,,Probe/Sensor,pH,,,,,Actual,Not Reported,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,pH,,,7.83,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Potassium,,Dissolved,1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Sodium,,Dissolved,6.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-07,,,,,,Probe/Sensor,Specific conductance,,,,,Actual,Not Reported,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Specific conductance,,,260,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Sulfate,,Dissolved,39,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-07,,,,,,Probe/Sensor,"Temperature, water",,,,,Actual,Not Reported,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Total dissolved solids,,,150,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Total suspended solids,,,38,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-07,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-07,,,,,,DH-95,Turbidity,,,39.4,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,"Alkalinity, total",as CaCO3,,22.7,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Calcium,,Dissolved,5.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-14,,,,,,Probe/Sensor,Depth of water column,,,3.7,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-06-14,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Magnesium,,Dissolved,1.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Mercury,,Dissolved,0.380839542,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-06-14,,,,,,DH-95,Organic carbon,,Dissolved,4.6,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
