DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",0.35,ug/L,Actual,,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Organic carbon,,"Filtered, field",11.9,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",6.78,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Probe/Sensor,pH,,,8.22,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Potassium,,"Filtered, field",1.38,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Sodium,,"Filtered, field",35.95,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.36,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Sulfate,,"Filtered, field",33.5,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,Sulfur,,"Filtered, field",32.16,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.52,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-06-26,,,,,,Water Bottle,UV 254,,,0.4,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",25.05,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Calcium,,"Filtered, field",21.7,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Chloride,,"Filtered, field",0.81,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Probe/Sensor,Conductivity,,,140,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Copper,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Iron,,"Filtered, field",0.11,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Magnesium,,"Filtered, field",4.83,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Mercury,,Total,1.3,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Methylmercury(1+),,Total,0.09,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Organic carbon,,"Filtered, field",21.41,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",5.43,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Probe/Sensor,pH,,,7.3,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Sodium,,"Filtered, field",1.15,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.83,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.51,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.58,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-08,,,,,,Water Bottle,UV 254,,,0.82,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",8.73,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Calcium,,"Filtered, field",26.6,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Chloride,,"Filtered, field",0.82,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Probe/Sensor,Conductivity,,,160,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Iron,,"Filtered, field",0.22,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Magnesium,,"Filtered, field",5.68,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Manganese,,"Filtered, field",0.02,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Mercury,,Total,0.67,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Methylmercury(1+),,Total,0.11,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Organic carbon,,"Filtered, field",23.38,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",2.92,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Probe/Sensor,pH,,,7.45,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Potassium,,"Filtered, field",0.16,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Sodium,,"Filtered, field",1.24,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.68,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.38,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.62,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-22,,,,,,Water Bottle,UV 254,,,0.86,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",13.3,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Calcium,,"Filtered, field",68.43,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Chloride,,"Filtered, field",46.4,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Probe/Sensor,Conductivity,,,641,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Iron,,"Filtered, field",0.06,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Magnesium,,"Filtered, field",18.77,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Mercury,,Total,2.81,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Methylmercury(1+),,Total,0.09,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",0.58,ug/L,Actual,,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Organic carbon,,"Filtered, field",12.9,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",2.93,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Probe/Sensor,pH,,,8.1,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Potassium,,"Filtered, field",1.4,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Sodium,,"Filtered, field",31.54,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.49,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Sulfate,,"Filtered, field",30.5,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,Sulfur,,"Filtered, field",29.98,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.5,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-07-23,,,,,,Water Bottle,UV 254,,,0.45,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",21.38,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Calcium,,"Filtered, field",27.16,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Water Bottle,Chloride,,"Filtered, field",0.72,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2020-08-13,,,,,,Probe/Sensor,Conductivity,,,179,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
